compatibility,outfit_sample
0,"['61531666_4','202657832_4','224632925_2','0','220534780_1','0']"
0,"['218424258_3','223500497_7','207624794_2','0','222697245_1','0']"
0,"['217283502_2','219409990_5','223851153_1','0','0','0']"
0,"['0','0','220205483_2','0','219393202_1','224149735_4']"
0,"['223221859_4','157222045_4','200046185_2','0','195066523_1','0']"
0,"['150541663_4','224935482_4','211605437_2','214821991_6','210501764_1','0']"
0,"['0','0','199219658_2','0','219478983_1','207447034_4']"
0,"['0','0','223008286_2','0','209280056_1','200429419_5']"
0,"['0','0','217690460_2','0','216741021_1','217147902_4']"
0,"['219132256_5','223545107_5','222922326_2','217560802_6','184894433_1','0']"
0,"['222886788_4','221113351_4','222068824_2','0','222058507_1','0']"
0,"['120910913_4','219925292_5','151357226_2','150655198_5','212690384_1','0']"
0,"['224486975_5','0','206144470_1','0','217958222_1','0']"
0,"['179332253_2','218529487_3','222524719_2','0','214665750_1','0']"
0,"['218469995_6','223430959_5','218764886_2','0','198844653_1','0']"
0,"['215028187_2','0','225321525_2','0','154198968_1','0']"
0,"['0','0','224510345_2','0','203687772_1','222809983_4']"
0,"['0','0','216511736_2','141843426_6','222244584_1','212437779_4']"
0,"['0','0','225058672_1','0','224980971_1','212427258_3']"
0,"['194732020_3','194160827_4','222479860_3','0','203086002_1','0']"
0,"['0','0','183911615_2','0','0','33979394_4']"
0,"['0','222872740_6','170086378_2','0','213468574_1','0']"
0,"['218411326_4','197634909_6','222230131_2','0','151300930_1','0']"
0,"['165371148_4','222196277_5','223643514_2','0','0','0']"
0,"['221709900_3','0','205235168_2','200342141_5','130093555_1','222788631_4']"
0,"['0','0','223938029_2','224144770_6','222675053_1','219072387_4']"
0,"['0','0','224419909_2','151987523_6','193106117_1','201262862_5']"
0,"['219813690_3','207027007_4','220218644_1','62743824_8','221027516_1','0']"
0,"['221048734_3','223489830_4','219558247_2','214727235_6','215481188_1','0']"
0,"['117417003_6','222525878_4','52123095_2','0','221194949_1','0']"
0,"['61736343_3','224936742_4','224026355_2','0','215450253_1','0']"
0,"['219402192_3','0','221005882_2','0','224315108_1','0']"
0,"['224083095_4','208399875_3','220408030_3','205549686_6','0','0']"
0,"['0','0','0','221391582_6','0','222123211_4']"
0,"['0','0','0','219759007_6','202415044_1','148600827_7']"
0,"['0','224207873_4','220357921_1','217957066_3','0','0']"
0,"['0','225331454_4','143897624_3','0','220477079_1','209296340_4']"
0,"['150238737_3','222410402_6','0','0','0','0']"
0,"['205928225_3','225319605_5','220428381_2','217123338_7','219974560_1','0']"
0,"['224921937_6','213231922_5','219817504_2','0','195856764_1','0']"
0,"['223610966_4','0','198237048_2','0','224991039_1','218795544_4']"
0,"['0','202501697_5','198589834_2','0','222523745_1','0']"
0,"['218265812_3','212152220_4','218107360_2','0','224590988_1','223334631_3']"
0,"['0','0','224993760_2','0','188915726_1','223259356_4']"
0,"['0','0','200996604_2','0','217838897_2','218757199_4']"
0,"['179538060_4','214433172_6','215796001_2','0','0','0']"
0,"['0','0','214607101_1','0','187957099_1','220225947_5']"
0,"['213634610_3','222257673_7','157317682_1','0','217087566_1','0']"
0,"['132658542_3','180192092_5','147190287_2','166023105_8','0','0']"
0,"['166051543_5','134440965_6','170653677_2','0','0','0']"
0,"['0','0','183012235_2','0','0','0']"
0,"['0','223162351_3','220872542_1','0','221618935_1','179260297_8']"
0,"['0','0','221820502_2','0','209827356_1','220562064_5']"
0,"['215066662_2','222906537_5','217963320_2','0','0','0']"
0,"['189391880_3','206011887_4','223003381_2','0','0','0']"
0,"['205157150_6','210394960_4','218747415_2','49230866_7','220898580_1','0']"
0,"['225333945_2','124801393_5','217417788_2','0','224908802_1','0']"
0,"['0','0','199904871_2','0','222325527_1','181784999_3']"
0,"['0','0','91991008_2','0','205864542_1','224160842_4']"
0,"['216689611_3','0','219937945_2','0','210022221_1','214306202_5']"
0,"['220693423_4','220849468_7','222405880_2','0','225022107_1','0']"
0,"['224923792_4','218107360_8','224271872_2','0','0','0']"
0,"['0','194316790_7','174659543_2','0','0','0']"
0,"['209155826_3','224430720_7','0','210551922_6','157966021_1','0']"
0,"['220470958_4','224935717_8','192658909_2','0','188149392_1','0']"
0,"['216979238_3','208510225_5','185354745_2','0','224247127_1','0']"
0,"['0','221999212_4','224707415_2','0','207993368_1','0']"
0,"['0','0','224988853_2','60437931_5','220581641_1','195849978_5']"
0,"['0','0','220424235_2','0','215236342_1','221967474_5']"
0,"['134695726_6','0','212096046_2','0','0','199275184_5']"
0,"['212562664_5','224144217_4','208757790_1','184600129_4','221830416_2','0']"
0,"['0','0','223744372_2','0','217686380_1','218893941_5']"
0,"['0','0','223907506_2','155816090_8','61738940_1','214775310_4']"
0,"['220842702_3','219123193_5','219286631_3','222956616_7','115906640_1','0']"
0,"['219177810_4','0','221839690_2','0','221771205_1','0']"
0,"['143710497_4','198617670_4','224459853_2','0','214897393_2','0']"
0,"['219330264_4','200429184_6','223380348_2','0','200789247_1','0']"
0,"['221234792_3','0','136231740_2','0','219237381_1','0']"
0,"['0','0','202923165_2','0','221859634_1','147116636_6']"
0,"['220750801_3','224077289_5','224723019_1','0','51676025_1','222807262_5']"
0,"['206652034_3','223536083_4','225326070_2','0','224921045_1','0']"
0,"['0','0','218232837_2','0','224077289_1','199610953_5']"
0,"['32996855_2','219903591_5','220689052_1','0','214550356_1','0']"
0,"['220212189_4','223989456_3','148003726_2','0','155556890_1','0']"
0,"['224533947_2','224500802_3','127144210_1','0','146782924_1','0']"
0,"['214925480_3','222562052_5','194935441_1','215457904_4','219881965_1','0']"
0,"['0','220581641_5','218346730_2','0','221814320_1','0']"
0,"['204277465_4','225276699_5','224936404_2','0','0','0']"
0,"['218454843_3','223809073_4','217616676_2','220759588_4','219223037_1','0']"
0,"['205454233_4','224050439_3','177364737_2','0','0','0']"
0,"['211633799_3','221069557_5','129241667_3','209245920_4','224020066_1','0']"
0,"['0','0','222916352_2','205236045_5','206669157_1','187694990_6']"
0,"['0','0','222046227_2','0','0','220481610_3']"
0,"['224190427_2','210830877_5','221305698_1','0','224854877_1','0']"
0,"['0','0','0','0','218455362_1','0']"
0,"['205588870_7','203862695_5','220562211_2','223831862_5','224932163_1','0']"
0,"['0','0','223390268_2','0','221121121_1','223003142_4']"
0,"['0','0','222571915_2','0','97748571_1','223792024_5']"
0,"['0','0','218071763_2','192651332_5','186137395_1','211258327_4']"
0,"['223165954_3','206967900_5','221630202_1','0','225077750_1','0']"
0,"['217876121_2','223008964_3','213243432_2','0','205696692_1','0']"
0,"['182075937_3','217123338_5','194447169_2','0','0','0']"
0,"['221243216_4','220966600_4','201591678_2','0','158542443_2','0']"
0,"['0','0','0','0','57897848_1','221220514_4']"
0,"['0','223590361_7','220424639_2','0','223755888_1','0']"
0,"['223702901_6','0','224991203_2','0','214248032_1','0']"
0,"['173090210_3','166581162_6','146581313_2','0','215180568_1','0']"
0,"['213619884_4','0','215130063_2','75689451_8','0','0']"
0,"['211480777_3','219460348_5','142095247_2','0','0','0']"
0,"['0','0','165216658_1','203707652_9','210262200_1','0']"
0,"['218280803_3','212095616_5','217024925_1','0','219558247_1','0']"
0,"['0','0','217316914_2','0','0','208350011_4']"
0,"['222954822_4','0','125864349_2','0','224914958_1','0']"
0,"['157462122_3','181565188_6','0','179978665_5','201617506_1','0']"
0,"['216196611_4','224025631_5','0','211582385_6','224207484_1','0']"
0,"['224430720_6','222673616_5','205962695_2','0','202749701_1','0']"
0,"['221500016_3','202246902_8','201562385_1','0','224920446_1','0']"
0,"['223907255_3','163193967_6','198656959_2','220693337_6','216611961_1','0']"
0,"['193672054_4','217186109_7','211474377_2','204172642_4','175950376_1','0']"
0,"['0','216573115_5','0','218398071_4','216309163_1','0']"
0,"['0','0','218452675_2','0','224707309_1','212303842_5']"
0,"['0','0','206088343_2','0','224026355_1','225165059_5']"
0,"['0','0','201466695_2','0','181335098_1','207022145_6']"
0,"['216889464_5','154665402_4','0','0','0','0']"
0,"['224307470_4','209216232_4','222166838_2','0','221637369_1','0']"
0,"['216204869_4','224732788_4','222912629_2','0','218055443_1','0']"
0,"['224845026_6','195560561_4','214124387_2','0','0','0']"
0,"['214319658_4','220635296_3','214424981_2','213670665_7','168985447_1','0']"
0,"['221252538_4','224188503_6','217562916_2','0','0','0']"
0,"['206686826_4','225334996_5','223805580_1','0','171197607_1','0']"
0,"['208755822_3','219620261_6','216378268_2','0','221052393_1','0']"
0,"['0','0','217741140_2','0','216407362_1','0']"
0,"['220642646_3','175302938_6','224936343_2','0','221013402_1','0']"
0,"['218738691_5','219672162_5','194801970_1','0','217806297_1','0']"
0,"['0','0','222891999_2','0','219100602_1','216407362_5']"
0,"['223182583_3','180226477_7','221542911_2','0','218269454_1','0']"
0,"['0','0','224918780_2','193387900_4','0','216094567_4']"
0,"['204481448_5','213894287_7','225106106_2','0','0','0']"
0,"['222625919_3','222620981_5','220333511_2','0','220643504_1','0']"
0,"['0','217805853_7','221306432_2','0','197994323_1','0']"
0,"['219578513_4','221772862_4','212652126_1','0','0','0']"
0,"['0','0','202338397_2','216261399_6','207312192_1','202721077_4']"
0,"['0','0','219912822_1','218800715_8','220642422_1','216616961_4']"
0,"['212541857_3','165578452_6','157428615_2','0','204107897_1','0']"
0,"['0','179076905_6','218405342_2','0','218457462_1','0']"
0,"['218860391_4','210880229_5','207215567_2','0','210752025_1','0']"
0,"['0','0','213746900_2','0','0','225184592_3']"
0,"['0','218684119_3','206968921_2','220144818_3','222191979_1','0']"
0,"['222360281_3','59216769_7','217616632_2','0','220724516_1','0']"
0,"['0','0','208185864_2','198022737_6','218565535_1','0']"
0,"['222914943_4','92163985_5','198561707_2','220919695_5','223655049_1','0']"
0,"['0','0','200575629_2','0','225164204_1','0']"
0,"['216859249_4','222017008_5','214952718_1','0','221163972_1','0']"
0,"['224921710_5','127524128_5','208882916_2','0','178638172_1','0']"
0,"['0','0','213563666_2','0','198294960_1','214478786_5']"
0,"['0','0','209920451_2','211900799_4','216573115_1','155729838_8']"
0,"['216308799_4','224306612_5','216921736_2','0','200049454_1','0']"
0,"['221860688_3','196972812_5','200164769_1','0','0','0']"
0,"['0','0','212847196_3','0','0','0']"
0,"['220581641_4','174818571_5','206683979_2','0','210014373_1','0']"
0,"['217253782_3','224934501_4','49307985_2','0','221493016_1','0']"
0,"['0','0','222191774_2','222701625_6','211684421_1','220367211_3']"
0,"['0','0','0','219086442_4','213622451_1','216119388_4']"
0,"['0','0','222912117_2','0','219528858_4','220916472_5']"
0,"['224649024_3','221121121_4','169644144_2','0','224920929_1','224281999_4']"
0,"['204643808_5','197376460_4','222068468_2','0','223965084_1','0']"
0,"['0','0','211744311_2','210635396_7','155837813_1','223496516_4']"
0,"['0','0','216473383_1','219769745_9','214277254_1','192874691_3']"
0,"['218708472_3','206532840_4','224551428_2','0','0','0']"
0,"['0','0','217778020_2','0','221605788_1','220788823_5']"
0,"['167871337_3','65074956_4','136438598_1','0','221376044_1','0']"
0,"['0','0','221186755_1','0','0','225111097_3']"
0,"['221207056_3','221117019_6','45917394_2','0','223602047_1','0']"
0,"['0','0','195348682_2','0','205444477_1','0']"
0,"['161218646_4','218562794_3','126015932_1','195364582_6','221722806_1','0']"
0,"['223888039_3','161469713_7','218479061_2','0','201917803_1','0']"
0,"['0','155317789_7','217442906_2','213027758_5','0','0']"
0,"['137200318_4','193490125_5','208118680_3','209052273_6','219852515_1','0']"
0,"['19302586_4','219735189_4','220311632_2','211150594_4','224988186_1','0']"
0,"['0','0','223476451_1','0','218453127_1','222090361_3']"
0,"['217813231_6','223494313_5','225176982_2','0','223806496_1','0']"
0,"['217269782_4','219174904_4','219999940_1','215076326_5','199815493_1','0']"
0,"['223809073_3','205246444_7','220429971_2','0','154011570_1','0']"
0,"['0','0','183032057_2','0','218782638_1','225175001_6']"
0,"['0','0','224158302_2','0','209348729_1','192980201_2']"
0,"['0','0','216924029_1','0','222906031_1','190241895_4']"
0,"['217321556_3','0','167738303_3','0','222860435_2','0']"
0,"['0','0','225223718_2','0','217132342_1','224266836_4']"
0,"['220540164_9','213288288_6','193641045_3','0','123265759_1','0']"
0,"['216792135_5','211140071_4','221520741_2','0','188362729_1','0']"
0,"['0','0','223366602_3','0','218234007_1','220815733_5']"
0,"['0','0','223150232_2','213306018_5','219398994_1','200913229_4']"
0,"['221792085_6','222407548_3','188308593_2','0','219230859_1','0']"
0,"['214775712_4','220756958_6','223472390_2','0','218648368_1','0']"
0,"['217961314_4','220514043_5','198460041_2','0','0','0']"
0,"['214807261_5','220205494_5','164086298_2','0','180380188_1','0']"
0,"['0','0','202953805_2','0','202525754_1','214260760_4']"
0,"['0','0','217914882_2','0','221175913_1','221369107_4']"
0,"['0','0','164324698_2','0','188064911_1','223533434_5']"
0,"['208416411_3','212716607_7','217356183_2','0','175814981_1','0']"
0,"['0','74677217_9','42367874_2','216085461_5','220004871_1','223066862_4']"
0,"['0','0','219508407_2','222769051_4','225233442_1','217550170_4']"
0,"['180172582_4','139434855_5','217853056_2','0','214306106_1','0']"
0,"['0','221097236_4','0','0','225333901_1','0']"
0,"['0','0','0','0','92017847_1','221191482_4']"
0,"['0','0','195424099_2','0','224936253_1','224551428_4']"
0,"['0','0','224481511_2','0','223485883_1','214196892_4']"
0,"['214541227_4','215238975_5','0','0','0','0']"
0,"['220432454_6','223503911_3','221169743_2','0','0','0']"
0,"['0','213634610_4','222424651_2','85472217_6','221949251_1','0']"
0,"['0','0','225066900_2','0','221836698_1','217157881_4']"
0,"['224208443_2','221650240_5','220558589_2','0','213363874_1','0']"
0,"['216777450_3','0','219861226_2','0','222797036_1','221592360_5']"
0,"['0','0','218740131_2','0','219907617_1','220381354_4']"
0,"['0','0','222025310_2','0','222956185_1','215646977_3']"
0,"['60873664_5','224247127_5','215648396_2','0','222201301_1','0']"
0,"['0','0','211633825_2','206074894_5','0','218866159_3']"
0,"['221345696_4','222077772_6','206710348_2','0','151292494_1','0']"
0,"['218910335_2','0','172394739_2','0','222798983_1','0']"
0,"['118281147_4','217792732_7','224169841_2','0','0','0']"
0,"['0','0','223561075_2','0','223291049_1','219297653_3']"
0,"['158428059_2','212855663_6','223961976_3','152349913_9','0','0']"
0,"['0','0','200818855_2','0','224382761_1','223610522_4']"
0,"['0','0','222576802_2','0','216361824_1','219950052_5']"
0,"['207089560_3','195395672_7','221795622_2','0','118031130_1','0']"
0,"['212160845_3','47796361_6','207683383_2','216305373_5','182748041_1','0']"
0,"['0','208076123_4','212760413_2','0','225105953_1','0']"
0,"['0','0','99896314_2','178829958_6','225335522_1','0']"
0,"['156754828_5','204432802_3','145549700_2','0','0','0']"
0,"['0','0','204819201_1','0','161903644_1','222630783_5']"
0,"['222584810_5','193672054_5','222946029_2','137893911_8','223551738_1','0']"
0,"['216552146_3','214769156_5','223428296_2','204464920_5','222783823_1','0']"
0,"['217014637_3','215598855_5','225297450_2','0','219925292_1','0']"
0,"['212013330_4','132658542_4','217517968_1','217963807_5','73024606_1','0']"
0,"['223144333_3','224154931_5','0','215049348_3','223918327_1','0']"
0,"['208246168_4','0','221280565_2','0','220664310_1','0']"
0,"['210589777_1','212859856_3','85584228_2','221467961_5','208243066_1','0']"
0,"['0','223784092_4','222947702_1','102758899_7','224495428_1','0']"
0,"['222852059_5','224713336_7','171257300_2','0','225004214_1','0']"
0,"['222158953_4','223512910_6','214318128_2','0','219653728_1','0']"
0,"['215640509_3','225121130_5','225331493_1','0','0','0']"
0,"['0','0','221991497_2','0','218008986_1','221943327_4']"
0,"['202749701_4','198678398_4','217335350_2','0','208383494_1','0']"
0,"['0','0','177792880_1','0','203849238_1','213884972_4']"
0,"['205927204_2','221758757_6','224783653_2','0','0','0']"
0,"['225256605_4','211052071_4','220592044_2','0','223007341_1','0']"
0,"['0','0','158060226_2','0','200569373_1','218104243_4']"
0,"['219778502_6','215974121_3','15762025_2','0','174197140_1','0']"
0,"['0','216381600_7','202842600_1','0','199655706_1','0']"
0,"['0','0','221619112_2','0','214260760_1','219505321_6']"
0,"['201972446_4','222137192_2','52727260_3','0','195753784_1','0']"
0,"['223900702_1','216139114_5','225276831_2','0','214969342_1','0']"
0,"['0','0','224868739_2','0','92970226_1','220910775_4']"
0,"['0','0','221200992_2','0','0','224042271_4']"
0,"['223744597_3','0','222689413_2','0','130656488_1','0']"
